event_id,index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,player_id,player_name,player_position_id,player_position,player_in_possession_id,player_in_possession_name,player_in_possession_position_id,player_in_possession_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,associated_player_possession_event_id,associated_player_possession_frame_start,associated_off_ball_run_event_id,associated_off_ball_run_subtype_id,associated_off_ball_run_subtype,game_state_id,game_state,team_score,opponent_team_score,phase_index,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,high_pass,organised_defense,defensive_structure,n_defensive_lines,first_line_break,first_line_break_type_id,first_line_break_type,second_last_line_break,second_last_line_break_type_id,second_last_line_break_type,last_line_break,last_line_break_type_id,last_line_break_type,furthest_line_break_id,furthest_line_break,furthest_line_break_type_id,furthest_line_break_type,interplayer_distance,interplayer_distance_range_id,interplayer_distance_range,interplayer_angle,interplayer_direction_id,interplayer_direction,pass_distance,pass_range_id,pass_range,pass_angle,pass_direction_id,pass_direction,pass_ahead,n_opponents_ahead_player_in_possession_pass_moment,n_opponents_ahead_pass_reception,n_opponents_bypassed,location_to_player_in_possession_id_start,location_to_player_in_possession_start,location_to_player_in_possession_id_end,location_to_player_in_possession_end,distance_to_player_in_possession_start,distance_to_player_in_possession_end,player_in_possession_x_start,player_in_possession_y_start,player_in_possession_channel_id_start,player_in_possession_channel_start,player_in_possession_third_id_start,player_in_possession_third_start,player_in_possession_penalty_area_start,player_in_possession_x_end,player_in_possession_y_end,player_in_possession_channel_id_end,player_in_possession_channel_end,player_in_possession_third_id_end,player_in_possession_third_end,player_in_possession_penalty_area_end,targeted,received,received_in_space,dangerous,difficult_pass_target,xthreat,xpass_completion,passing_option_score,predicted_passing_option,peak_passing_option_frame,passing_option_at_player_possession_start,n_simultaneous_passing_options,passing_option_at_pass_moment,is_player_possession_start_matched,is_player_possession_end_matched,is_pass_reception_matched,fully_extrapolated
7_25,25,1846146,1196,1205,01:51.6,01:52.5,1,51,0.9,1,2,right_to_left,7,passing_option,441597,E. Madril Sams,6,RCB,149954,K. Strom,4,LCB,2334,Orlando Pride,-51.18,-6.22,3,center,1,defensive_third,FALSE,-52.48,-8.45,3,center,1,defensive_third,FALSE,8_13,1196,,,,3,drawing,0,0,12,0,build_up,10,high_block,FALSE,FALSE,2.3,-120.24,4,sideway_right,FALSE,FALSE,10.29,1,jogging,14.7,13.89,-0.81,-0.76,0.1,50.42,52.58,2.16,55.76,54.9,-0.86,FALSE,FALSE,,TRUE,4141,2,,,,FALSE,,,FALSE,,,,,,,20.25,2,medium,-74.89,4,sideway_right,,,,,,,TRUE,10,10,0,3,ahead,3,ahead,19.96,21.57,-56.73,12.95,2,half_space_left,1,defensive_third,FALSE,-56.11,12.81,2,half_space_left,1,defensive_third,FALSE,FALSE,FALSE,,FALSE,FALSE,0.0012,0.9981,0.8921,TRUE,1198,TRUE,1,FALSE,TRUE,TRUE,,FALSE
7_26,26,1846146,1208,1215,01:52.8,01:53.5,1,52,0.7,1,2,right_to_left,7,passing_option,149882,K. Abello,2,LB,149954,K. Strom,4,LCB,2334,Orlando Pride,-41.05,22.46,1,wide_left,1,defensive_third,FALSE,-43.19,25.25,1,wide_left,1,defensive_third,FALSE,8_13,1196,1_7,7,pulling_wide,3,drawing,0,0,12,0,build_up,10,high_block,FALSE,FALSE,3.01,127.49,3,sideway_left,FALSE,FALSE,17.76,2,running,3.19,5.42,2.23,0.47,1.57,41.52,44.76,3.24,54.53,53.43,-1.1,FALSE,FALSE,,TRUE,4141,2,,,,FALSE,,,FALSE,,,,,,,17.16,2,medium,32.89,1,forward,,,,,,,TRUE,10,9,1,3,ahead,3,ahead,17.16,14.53,-55.46,13.14,2,half_space_left,1,defensive_third,FALSE,-53.62,15.14,2,half_space_left,1,defensive_third,FALSE,FALSE,FALSE,,FALSE,FALSE,0,0.7991,0.6667,TRUE,1208,FALSE,3,TRUE,TRUE,TRUE,,FALSE
7_27,27,1846146,1211,1215,01:53.1,01:53.5,1,53,0.4,1,2,right_to_left,7,passing_option,610122,S. Yates,16,LW,149954,K. Strom,4,LCB,2334,Orlando Pride,-27.56,30.14,1,wide_left,1,defensive_third,FALSE,-27.47,30.94,1,wide_left,1,defensive_third,FALSE,8_13,1196,,,,3,drawing,0,0,12,0,build_up,10,high_block,FALSE,FALSE,0.66,79.19,3,sideway_left,FALSE,FALSE,6.73,1,jogging,12.61,12.43,-0.18,0.89,1.57,28.45,29.04,0.59,54.11,53.43,-0.68,FALSE,FALSE,,TRUE,4141,2,,,,TRUE,2,around,FALSE,,,2,second_last,2,around,30.55,3,long,31.14,1,forward,,,,,,,TRUE,10,5,5,3,ahead,3,ahead,31.72,30.55,-54.74,13.78,2,half_space_left,1,defensive_third,FALSE,-53.62,15.14,2,half_space_left,1,defensive_third,FALSE,FALSE,FALSE,,FALSE,FALSE,0.0001,0.9095,0.9182,TRUE,1215,FALSE,2,TRUE,TRUE,TRUE,,FALSE
7_28,28,1846146,1213,1215,01:53.3,01:53.5,1,53,0.2,1,2,right_to_left,7,passing_option,62389,Angelina,12,LM,149954,K. Strom,4,LCB,2334,Orlando Pride,-25.94,22.43,1,wide_left,1,defensive_third,FALSE,-25.54,22.51,1,wide_left,1,defensive_third,FALSE,8_13,1196,,,,3,drawing,0,0,12,0,build_up,10,high_block,FALSE,FALSE,1.06,-0.47,1,forward,FALSE,FALSE,8.79,1,jogging,11.96,3.25,-8.71,1.21,1.57,27.15,27.11,-0.04,53.79,53.43,-0.36,TRUE,TRUE,FALSE,TRUE,4141,2,,,,TRUE,1,through,FALSE,,,2,second_last,1,through,29.03,2,medium,14.71,1,forward,20.95,2,medium,5.84,1,forward,TRUE,10,5,5,3,ahead,3,ahead,29.45,29.03,-54.27,14.37,2,half_space_left,1,defensive_third,FALSE,-53.62,15.14,2,half_space_left,1,defensive_third,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0.0002,0.6975,0.7156,TRUE,1215,FALSE,2,TRUE,TRUE,TRUE,TRUE,FALSE
7_29,29,1846146,1226,1226,01:54.6,01:54.6,1,54,0,1,2,right_to_left,7,passing_option,610122,S. Yates,16,LW,62389,Angelina,12,LM,2334,Orlando Pride,-27.04,33.29,1,wide_left,1,defensive_third,FALSE,-27.04,33.29,1,wide_left,1,defensive_third,FALSE,8_14,1226,,,,3,drawing,0,0,12,0,build_up,10,high_block,FALSE,FALSE,0,58.54,3,sideway_left,FALSE,FALSE,6.15,1,jogging,11.94,8.39,-3.55,2.65,2.65,29.69,29.69,0,52.35,52.35,0,FALSE,FALSE,FALSE,TRUE,4141,2,,,,FALSE,,,FALSE,,,,,,,9.71,1,short,101.1,3,sideway_left,9.8,1,short,112.62,3,sideway_left,FALSE,5,7,-2,2,same_line,2,same_line,9.71,9.71,-25.17,23.76,1,wide_left,1,defensive_third,FALSE,-25.17,23.76,1,wide_left,1,defensive_third,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0.0003,0.9903,0.9738,TRUE,1226,TRUE,0,TRUE,TRUE,TRUE,TRUE,FALSE
7_30,30,1846146,1236,1271,01:55.6,01:59.1,1,55,3.5,1,2,right_to_left,7,passing_option,62389,Angelina,12,LM,610122,S. Yates,16,LW,2334,Orlando Pride,-23.27,24.24,1,wide_left,1,defensive_third,FALSE,-14.64,19.5,2,half_space_left,2,middle_third,FALSE,8_15,1236,1_8,9,support,3,drawing,0,0,13,1,create,9,medium_block,FALSE,FALSE,10.02,-28.78,1,forward,FALSE,TRUE,10.9,1,jogging,1.19,3.49,2.31,3.35,8.39,26.62,23.03,-3.59,51.65,46.61,-5.04,TRUE,TRUE,,FALSE,,,,,,,,,,,,,,,,8.09,1,short,-130.74,4,sideway_right,,,,,,,FALSE,6,7,-1,2,same_line,1,behind,9.58,7.68,-24.72,33.71,1,wide_left,1,defensive_third,FALSE,-9.38,25.1,1,wide_left,2,middle_third,FALSE,FALSE,FALSE,,FALSE,FALSE,0.0037,0.7062,0.6483,TRUE,1269,TRUE,4,FALSE,TRUE,TRUE,,FALSE
7_31,31,1846146,1251,1278,01:57.1,01:59.8,1,57,2.7,1,2,right_to_left,7,passing_option,62445,B. Banda,19,CF,610122,S. Yates,16,LW,2334,Orlando Pride,3.45,17.45,2,half_space_left,2,middle_third,FALSE,6.41,22.2,1,wide_left,2,middle_third,FALSE,8_15,1236,,,,3,drawing,0,0,13,1,create,9,medium_block,FALSE,FALSE,5.54,58.07,3,sideway_left,TRUE,FALSE,,,,2.51,0.43,-2.08,4.65,10.29,1.2,3.88,2.68,50.35,44.71,-5.64,FALSE,TRUE,,FALSE,,,,,,,,,,,,,,,,15.92,2,medium,-19.25,1,forward,,,,,,,TRUE,6,1,5,3,ahead,3,ahead,26.91,12.29,-19.5,31.5,1,wide_left,1,defensive_third,FALSE,-5.88,22.17,1,wide_left,2,middle_third,FALSE,FALSE,FALSE,,FALSE,FALSE,0.0067,0.7662,0.8728,TRUE,1271,FALSE,4,FALSE,TRUE,TRUE,,FALSE
7_32,32,1846146,1253,1282,01:57.3,02:00.2,1,57,2.9,1,2,right_to_left,7,passing_option,22542,Marta,19,CF,610122,S. Yates,16,LW,2334,Orlando Pride,-5.71,13.96,2,half_space_left,2,middle_third,FALSE,4.37,13.57,2,half_space_left,2,middle_third,FALSE,8_15,1236,1_11,8,run_ahead_of_the_ball,3,drawing,0,0,13,1,create,9,medium_block,FALSE,FALSE,9.83,-2.22,1,forward,FALSE,FALSE,14.66,1,jogging,3.28,1.92,-1.36,4.89,11.54,10.6,7.17,-3.43,50.11,43.46,-6.65,TRUE,TRUE,,FALSE,,,,,,,,,,,,,,,,12.78,1,short,-47.95,4,sideway_right,,,,,,,TRUE,6,5,1,3,ahead,3,ahead,21.39,10.8,-18.58,31.04,1,wide_left,1,defensive_third,FALSE,-3.99,20.41,1,wide_left,2,middle_third,FALSE,FALSE,FALSE,,FALSE,TRUE,0.02,0.5421,0.6216,TRUE,1275,FALSE,4,FALSE,TRUE,TRUE,,FALSE
7_33,33,1846146,1262,1288,01:58.2,02:00.8,1,58,2.6,1,2,right_to_left,7,passing_option,151151,H. McCutcheon,14,RM,610122,S. Yates,16,LW,2334,Orlando Pride,-15.75,5.74,3,center,2,middle_third,FALSE,-6.09,-1.28,3,center,2,middle_third,FALSE,8_15,1236,1_9,9,support,3,drawing,0,0,13,1,create,9,medium_block,FALSE,FALSE,11.96,-36.01,1,forward,FALSE,FALSE,16.51,2,running,9.01,10.87,1.86,6.43,13.54,22.18,19.63,-2.55,48.57,41.46,-7.11,FALSE,FALSE,,FALSE,,,,,,,,,,,,,,,,21.17,2,medium,-100.01,4,sideway_right,,,,,,,FALSE,6,7,-1,2,same_line,1,behind,22.95,19.82,-13.86,28.61,1,wide_left,2,middle_third,FALSE,-1.36,17.97,2,half_space_left,2,middle_third,FALSE,FALSE,FALSE,,FALSE,FALSE,0.0031,0.9633,0.8873,TRUE,1275,FALSE,4,TRUE,TRUE,TRUE,,FALSE
7_34,34,1846146,1276,1288,01:59.6,02:00.8,1,59,1.2,1,2,right_to_left,7,passing_option,151602,A. Watt,17,RW,610122,S. Yates,16,LW,2334,Orlando Pride,1.24,-12.19,4,half_space_right,2,middle_third,FALSE,8.17,-13.21,4,half_space_right,2,middle_third,FALSE,8_15,1236,1_10,8,run_ahead_of_the_ball,3,drawing,0,0,13,1,create,9,medium_block,FALSE,FALSE,7,-8.37,1,forward,FALSE,FALSE,21.05,3,hsr,11.52,12.98,1.46,9.7,13.54,8.46,5.37,-3.09,45.3,41.46,-3.84,FALSE,FALSE,,FALSE,,,,,,,,,,,,,,,,32.6,3,long,-73,4,sideway_right,,,,,,,TRUE,6,4,2,3,ahead,3,ahead,36.17,32.6,-6.88,23.06,1,wide_left,2,middle_third,FALSE,-1.36,17.97,2,half_space_left,2,middle_third,FALSE,TRUE,FALSE,,FALSE,FALSE,0.0116,0.8075,0.9366,TRUE,1288,FALSE,4,TRUE,TRUE,TRUE,,FALSE
7_35,35,1846146,1301,1306,02:02.1,02:02.6,2,2,0.5,1,1,left_to_right,7,passing_option,22809,A. Naeher,1,GK,816413,H. Anderson,4,LCB,2337,Chicago RS,-42.73,-2.34,3,center,1,defensive_third,FALSE,-43.47,-1.78,3,center,1,defensive_third,FALSE,8_16,1301,,,,3,drawing,0,0,14,1,create,9,medium_block,FALSE,FALSE,0.77,142.88,2,backward,FALSE,FALSE,,,,30.36,28.13,-2.24,22.04,20.14,64.77,63.61,-1.16,32.96,34.86,1.9,FALSE,FALSE,,TRUE,424,3,FALSE,,,FALSE,,,FALSE,,,,,,,25.74,2,medium,174.05,2,backward,,,,,,,FALSE,10,10,0,1,behind,1,behind,25.74,25.7,-17.13,-5.01,3,center,2,middle_third,FALSE,-17.81,-3.18,3,center,2,middle_third,FALSE,FALSE,FALSE,,FALSE,FALSE,0,0.9742,0.6837,TRUE,1301,TRUE,2,FALSE,TRUE,TRUE,,TRUE
7_36,36,1846146,1301,1316,02:02.1,02:03.6,2,2,1.5,1,1,left_to_right,7,passing_option,22723,J. Grosso,9,LDM,816413,H. Anderson,4,LCB,2337,Chicago RS,-7.1,-6.09,3,center,2,middle_third,FALSE,-9.51,-1.37,3,center,2,middle_third,FALSE,8_16,1301,,,,3,drawing,0,0,14,1,create,9,medium_block,FALSE,FALSE,5.06,117.05,3,sideway_left,FALSE,FALSE,12.88,1,jogging,6.28,4.99,-1.28,22.04,16.79,29.14,26.3,-2.84,32.96,38.21,5.25,TRUE,TRUE,,TRUE,424,3,TRUE,1,through,FALSE,,,FALSE,,,1,first,1,through,10.09,1,short,-6.15,1,forward,,,,,,,TRUE,10,7,3,3,ahead,3,ahead,10.09,9.29,-17.13,-5.01,3,center,2,middle_third,FALSE,-18.29,1.67,3,center,2,middle_third,FALSE,FALSE,FALSE,,FALSE,FALSE,0.0015,0.8241,0.8364,TRUE,1301,TRUE,2,TRUE,TRUE,TRUE,,FALSE
7_37,37,1846146,1304,1320,02:02.4,02:04.0,2,2,1.6,1,1,left_to_right,7,passing_option,151186,T. Malham,2,LB,816413,H. Anderson,4,LCB,2337,Chicago RS,-20.69,-0.61,3,center,1,defensive_third,FALSE,-23.3,3.2,3,center,1,defensive_third,FALSE,8_16,1301,,,,3,drawing,0,0,14,1,create,9,medium_block,FALSE,FALSE,4.85,124.41,3,sideway_left,FALSE,FALSE,11.08,1,jogging,12.22,8.42,-3.8,20.88,15.71,41.57,39.01,-2.56,34.12,39.29,5.17,FALSE,FALSE,FALSE,TRUE,433,3,FALSE,,,FALSE,,,FALSE,,,,,,,4.93,1,short,-177.21,2,backward,4.84,1,short,-151.74,2,backward,FALSE,9,10,-1,1,behind,1,behind,4.59,4.93,-17.58,-3.98,3,center,2,middle_third,FALSE,-18.38,3.44,3,center,1,defensive_third,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0.0003,0.9898,0.8155,TRUE,1320,TRUE,2,TRUE,TRUE,TRUE,TRUE,FALSE
7_38,38,1846146,1334,1346,02:05.4,02:06.6,2,5,1.2,1,1,left_to_right,7,passing_option,57146,C. Roccaro,6,RCB,151186,T. Malham,2,LB,2337,Chicago RS,-25.73,-6.75,3,center,1,defensive_third,FALSE,-28.61,-5.86,3,center,1,defensive_third,FALSE,8_17,1334,,,,3,drawing,0,0,15,0,build_up,10,high_block,FALSE,FALSE,3.12,162.83,2,backward,FALSE,FALSE,10.47,1,jogging,12.88,11.3,-1.58,12.97,10.56,38.7,39.17,0.47,42.03,44.44,2.41,FALSE,FALSE,FALSE,TRUE,4123,3,FALSE,,,FALSE,,,FALSE,,,,,,,12.84,1,short,-99.32,4,sideway_right,15.01,2,medium,-99.36,4,sideway_right,FALSE,10,10,0,2,same_line,2,same_line,14.27,12.84,-25.52,7.52,3,center,1,defensive_third,FALSE,-26.53,6.81,3,center,1,defensive_third,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0,0.9954,0.9715,TRUE,1346,TRUE,2,TRUE,TRUE,TRUE,TRUE,FALSE
7_39,39,1846146,1334,1346,02:05.4,02:06.6,2,5,1.2,1,1,left_to_right,7,passing_option,816413,H. Anderson,4,LCB,151186,T. Malham,2,LB,2337,Chicago RS,-19.04,5.49,3,center,1,defensive_third,FALSE,-21.77,5.58,3,center,1,defensive_third,FALSE,8_17,1334,,,,3,drawing,0,0,15,0,build_up,10,high_block,FALSE,FALSE,2.75,178.11,2,backward,FALSE,FALSE,8.23,1,jogging,3.43,5.18,1.76,12.97,10.56,32.01,32.33,0.32,42.03,44.44,2.41,FALSE,FALSE,,TRUE,4123,3,FALSE,,,FALSE,,,FALSE,,,,,,,6.45,1,short,-19.56,1,forward,,,,,,,TRUE,10,10,0,3,ahead,3,ahead,6.79,4.92,-25.52,7.52,3,center,1,defensive_third,FALSE,-26.53,6.81,3,center,1,defensive_third,FALSE,FALSE,FALSE,,FALSE,FALSE,0.0005,0.9926,0.7899,TRUE,1339,TRUE,2,TRUE,TRUE,TRUE,,FALSE
7_40,40,1846146,1334,1346,02:05.4,02:06.6,2,5,1.2,1,1,left_to_right,7,passing_option,817547,B. Franklin,11,RDM,151186,T. Malham,2,LB,2337,Chicago RS,-17.26,-6.24,3,center,2,middle_third,FALSE,-19.07,-6.88,3,center,1,defensive_third,FALSE,8_17,1334,,,,3,drawing,0,0,15,0,build_up,10,high_block,FALSE,FALSE,1.95,-160.53,2,backward,FALSE,FALSE,5.85,1,jogging,7.58,8.18,0.61,12.97,10.56,30.23,29.63,-0.6,42.03,44.44,2.41,FALSE,FALSE,,TRUE,424,3,FALSE,,,FALSE,,,FALSE,,,,,,,16.06,2,medium,-59.35,4,sideway_right,,,,,,,TRUE,10,10,0,3,ahead,3,ahead,16.05,15.59,-25.52,7.52,3,center,1,defensive_third,FALSE,-26.53,6.81,3,center,1,defensive_third,FALSE,FALSE,FALSE,,FALSE,FALSE,0.0003,0.9898,0.6306,TRUE,1335,TRUE,2,TRUE,TRUE,TRUE,,FALSE
7_41,41,1846146,1365,1387,02:08.5,02:10.7,2,8,2.2,1,1,left_to_right,7,passing_option,57112,N. Kuikka,8,RB,57146,C. Roccaro,6,RCB,2337,Chicago RS,-21.08,-25.65,5,wide_right,1,defensive_third,FALSE,-21.31,-31.11,5,wide_right,1,defensive_third,FALSE,8_18,1365,,,,3,drawing,0,0,15,0,build_up,10,high_block,FALSE,FALSE,5.89,-92.41,4,sideway_right,FALSE,FALSE,9.72,1,jogging,10.3,9.29,-1,7.18,5.96,28.26,27.27,-0.99,47.82,49.04,1.22,FALSE,FALSE,FALSE,TRUE,433,3,FALSE,,,FALSE,,,FALSE,,,,,,,17.77,2,medium,-60.58,4,sideway_right,14.54,1,short,-56.1,4,sideway_right,TRUE,10,8,2,3,ahead,3,ahead,18.76,17.77,-31.34,-9.95,4,half_space_right,1,defensive_third,FALSE,-30.04,-15.63,4,half_space_right,1,defensive_third,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0.0002,0.9952,0.9878,TRUE,1387,TRUE,1,TRUE,TRUE,TRUE,TRUE,FALSE
7_42,42,1846146,1386,1387,02:10.6,02:10.7,2,10,0.1,1,1,left_to_right,7,passing_option,817610,J. Joseph,17,RW,57146,C. Roccaro,6,RCB,2337,Chicago RS,6.46,-15.71,4,half_space_right,2,middle_third,FALSE,6.41,-15.8,4,half_space_right,2,middle_third,FALSE,8_18,1365,,,,3,drawing,0,0,15,0,build_up,10,high_block,FALSE,FALSE,0.35,-118.81,4,sideway_right,FALSE,FALSE,,,,4.33,4.25,-0.08,5.97,5.96,-0.49,-0.45,0.04,49.03,49.04,0.01,FALSE,FALSE,,TRUE,433,3,TRUE,1,through,TRUE,1,through,FALSE,,,2,second_last,1,through,36.45,3,long,-0.27,1,forward,,,,,,,TRUE,10,0,10,3,ahead,3,ahead,36.58,36.45,-30.12,-15.39,4,half_space_right,1,defensive_third,FALSE,-30.04,-15.63,4,half_space_right,1,defensive_third,FALSE,FALSE,FALSE,,FALSE,FALSE,0.0013,0.68,0.6973,TRUE,1387,FALSE,1,TRUE,TRUE,TRUE,,TRUE
7_43,43,1846146,1402,1416,02:12.2,02:13.6,2,12,1.4,1,1,left_to_right,7,passing_option,22810,M. Swanson,19,CF,57112,N. Kuikka,8,RB,2337,Chicago RS,3.02,-21.28,5,wide_right,2,middle_third,FALSE,3.02,-25.89,5,wide_right,2,middle_third,FALSE,8_19,1402,,,,3,drawing,0,0,17,6,direct,15,defending_direct,FALSE,FALSE,4.62,-90,4,sideway_right,FALSE,FALSE,,,,4.46,4.88,0.42,6.85,9.78,3.83,6.76,2.93,48.15,45.22,-2.93,TRUE,TRUE,,TRUE,433,3,TRUE,2,around,FALSE,,,FALSE,,,1,first,2,around,22.56,2,medium,29.83,1,forward,,,,,,,TRUE,8,4,4,3,ahead,3,ahead,23.55,18.08,-17.32,-33.14,5,wide_right,2,middle_third,FALSE,-13.22,-33.83,5,wide_right,2,middle_third,FALSE,FALSE,FALSE,,FALSE,FALSE,0.0013,0.8312,0.8468,TRUE,1405,TRUE,1,TRUE,TRUE,TRUE,,TRUE
7_44,44,1846146,1407,1416,02:12.7,02:13.6,2,12,0.9,1,1,left_to_right,7,passing_option,817610,J. Joseph,17,RW,57112,N. Kuikka,8,RB,2337,Chicago RS,5.75,-18.02,4,half_space_right,2,middle_third,FALSE,6.49,-19.38,4,half_space_right,2,middle_third,FALSE,8_19,1402,,,,3,drawing,0,0,17,6,direct,15,defending_direct,FALSE,FALSE,1.37,-61.45,4,sideway_right,FALSE,FALSE,,,,2.77,3.44,0.67,7.71,9.78,1.96,3.29,1.33,47.29,45.22,-2.07,TRUE,TRUE,,TRUE,424,3,TRUE,2,around,TRUE,2,around,FALSE,,,2,second_last,2,around,24.44,2,medium,36.25,1,forward,,,,,,,TRUE,8,4,4,3,ahead,3,ahead,26.6,24.44,-15.88,-33.5,5,wide_right,2,middle_third,FALSE,-13.22,-33.83,5,wide_right,2,middle_third,FALSE,TRUE,FALSE,,FALSE,TRUE,0.003,0.4245,0.838,TRUE,1416,TRUE,1,TRUE,TRUE,TRUE,,TRUE
7_45,45,1846146,1617,1625,02:33.7,02:34.5,2,33,0.8,1,2,right_to_left,7,passing_option,151602,A. Watt,17,RW,22542,Marta,19,CF,2334,Orlando Pride,-4.46,-34.44,5,wide_right,2,middle_third,FALSE,0.8,-34.42,5,wide_right,2,middle_third,FALSE,8_21,1617,1_12,5,overlap,3,drawing,0,0,18,1,create,9,medium_block,FALSE,FALSE,5.27,0.22,1,forward,FALSE,FALSE,23.59,3,hsr,2.27,2.09,-0.19,10.94,12.54,15.4,11.74,-3.66,44.06,42.46,-1.6,FALSE,FALSE,,TRUE,424,3,FALSE,,,TRUE,2,around,TRUE,1,through,3,last,1,through,3.26,1,short,-88.59,4,sideway_right,,,,,,,FALSE,6,6,0,1,behind,2,same_line,4.84,4.02,-1.38,-30.7,5,wide_right,2,middle_third,FALSE,-1.47,-31.1,5,wide_right,2,middle_third,FALSE,FALSE,FALSE,,FALSE,TRUE,0.0033,0.6321,0.7659,TRUE,1622,TRUE,1,FALSE,TRUE,TRUE,,FALSE
7_46,46,1846146,1621,1641,02:34.1,02:36.1,2,34,2,1,2,right_to_left,7,passing_option,62389,Angelina,12,LM,22542,Marta,19,CF,2334,Orlando Pride,-9.87,-14.72,4,half_space_right,2,middle_third,FALSE,-0.77,-17.19,4,half_space_right,2,middle_third,FALSE,8_21,1617,1_13,8,run_ahead_of_the_ball,3,drawing,0,0,18,1,create,9,medium_block,FALSE,FALSE,9.51,-15.19,1,forward,FALSE,FALSE,17.1,2,running,5.18,3.24,-1.94,11.76,15.03,21.63,15.8,-5.83,43.24,39.97,-3.27,TRUE,TRUE,,TRUE,442,3,FALSE,,,TRUE,1,through,FALSE,,,2,second_last,1,through,10.61,1,short,87.78,3,sideway_left,,,,,,,FALSE,6,6,0,1,behind,2,same_line,18.61,9.61,-1.3,-31.24,5,wide_right,2,middle_third,FALSE,-2.87,-26.57,5,wide_right,2,middle_third,FALSE,FALSE,FALSE,,FALSE,FALSE,0.0045,0.9251,0.7858,TRUE,1638,TRUE,3,TRUE,TRUE,TRUE,,FALSE
7_47,47,1846146,1634,1644,02:35.4,02:36.4,2,35,1,1,2,right_to_left,7,passing_option,610122,S. Yates,16,LW,22542,Marta,19,CF,2334,Orlando Pride,6.94,11.61,2,half_space_left,2,middle_third,FALSE,11.35,12.18,2,half_space_left,2,middle_third,FALSE,8_21,1617,1_14,8,run_ahead_of_the_ball,3,drawing,0,0,18,1,create,9,medium_block,FALSE,FALSE,4.45,7.36,1,forward,FALSE,FALSE,,,,9.66,1.97,-7.69,13.9,15.62,6.96,4.27,-2.69,41.1,39.38,-1.72,FALSE,FALSE,TRUE,TRUE,442,3,FALSE,,,FALSE,,,FALSE,,,,,,,40.43,3,long,69.39,3,sideway_left,37.44,3,long,73.03,3,sideway_left,TRUE,8,2,6,3,ahead,3,ahead,41.77,40.43,-2.44,-29.09,5,wide_right,2,middle_third,FALSE,-2.88,-25.66,5,wide_right,2,middle_third,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0.0087,0.495,0.9704,TRUE,1644,FALSE,2,TRUE,TRUE,TRUE,TRUE,TRUE
7_48,48,1846146,1641,1644,02:36.1,02:36.4,2,36,0.3,1,2,right_to_left,7,passing_option,149882,K. Abello,2,LB,22542,Marta,19,CF,2334,Orlando Pride,0.54,18.52,2,half_space_left,2,middle_third,FALSE,1.72,18.88,2,half_space_left,2,middle_third,FALSE,8_21,1617,,,,3,drawing,0,0,18,1,create,9,medium_block,FALSE,FALSE,1.64,16.48,1,forward,FALSE,FALSE,,,,10,10.53,0.53,15.03,15.62,14.49,13.9,-0.59,39.97,39.38,-0.59,FALSE,FALSE,,TRUE,442,3,FALSE,,,FALSE,,,FALSE,,,,,,,44.78,3,long,84.1,3,sideway_left,,,,,,,TRUE,8,5,3,3,ahead,3,ahead,45.22,44.78,-2.87,-26.57,5,wide_right,2,middle_third,FALSE,-2.88,-25.66,5,wide_right,2,middle_third,FALSE,FALSE,FALSE,,FALSE,TRUE,0.0023,0.6166,0.8736,TRUE,1644,FALSE,2,TRUE,TRUE,TRUE,,TRUE
7_49,49,1846146,1670,1687,02:39.0,02:40.7,2,39,1.7,1,2,right_to_left,7,passing_option,62445,B. Banda,19,CF,610122,S. Yates,16,LW,2334,Orlando Pride,22.85,-3.35,3,center,3,attacking_third,FALSE,32.74,4.2,3,center,3,attacking_third,FALSE,8_22,1670,1_15,1,behind,3,drawing,0,0,19,2,finish,8,low_block,FALSE,FALSE,11.72,37.36,1,forward,FALSE,FALSE,26.25,4,sprinting,3.31,2.78,-0.52,26.13,34.96,3.28,2.22,-1.06,28.87,20.04,-8.83,TRUE,FALSE,,FALSE,,,,,,,,,,,,,,,,5.29,1,short,3.04,1,forward,,,,,,,TRUE,4,1,3,2,same_line,3,ahead,13.25,5.29,23.03,9.9,2,half_space_left,3,attacking_third,FALSE,27.46,3.92,3,center,3,attacking_third,FALSE,TRUE,FALSE,,TRUE,TRUE,0.0598,0.5195,0.8683,TRUE,1687,TRUE,0,TRUE,TRUE,TRUE,,FALSE
